Tipo_Codigo,SPN,FMI,Descripcion,Grupo,Criticidad,Origen_Criticidad,Motor_Aplica
SPN,171,2,"Temperatura del aire ambiente - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,171,3,Sensor de temperatura del aire ambiente 1 Circuito - voltaje por encima de lo normal o cortocircuitado a fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,171,4,Sensor de temperatura del aire ambiente 1 Circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,175,0,Temperatura del aceite de motor - datos válidos pero por encima del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Heredado_Manual,X12
SPN,175,2,"Temperatura del aceite de motor - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,175,3,Sensor de temperatura de aceite de motor 1 Circuito - voltaje por encima de lo normal o cortocircuitado a la fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,175,4,Sensor de temperatura de aceite de motor 1 Circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,175,16, Temperatura del aceite del motor - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,ALTA,Heredado_Manual,X12
SPN,188,16,Régimen del motor en ralentí - datos válidos pero por encima del rango normal de funcionamiento - Nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,188,17,Régimen del motor en ralentí - datos válidos pero por debajo del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,188,18,Régimen del motor en ralentí - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,190,0,Velocidad/posición del cigüeñal del motor - datos válidos pero por encima del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Heredado_Manual,X12
SPN,190,2,"Velocidad/posición del cigüeñal del motor - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,190,2,"Velocidad/posición del cigüeñal del motor - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,190,11,Velocidad del motor - causa raíz desconocida,Motor,MEDIA,Heredado_Manual,X12
SPN,190,16,Velocidad/posición del cigüeñal del motor - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,191,9,Velocidad de salida del eje de la transmisión - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,191,19, Velocidad de salida del eje de transmisión - Datos de red recibidos por error,Motor,MEDIA,FMI,X12
SPN,237,13,Número de identificación del vehículo - Fuera de calibración,Motor,MEDIA,FMI,X12
SPN,251,10,Reloj en tiempo real - Tasa de cambio anormal,Motor,MEDIA,FMI,X12
SPN,251,13,Reloj en tiempo real - Fuera de calibración,Motor,MEDIA,FMI,X12
SPN,411,2,"Presión diferencial de recirculación de gases de escape - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,411,3,Circuito sensor de presión Delta de la válvula de recirculación de gases de escape: voltaje superior a lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,411,4,Circuito del sensor de presión delta de la válvula de recirculación de gases de escape - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,412,2,"Temperatura de recirculación de gases de escape - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,412,3, Circuito del sensor de temperatura de recirculación de gases de escape - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,412,4,Circuito del sensor de temperatura de recirculación de gases de escape - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,412,15,Temperatura de recirculación de gases de escape - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,412,16, Temperatura de recirculación de gases de escape - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Heredado_Manual,X12
SPN,521,2,"Posición del pedal de freno - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,558,9,Pedal del acelerador o interruptor de validación del ralentí de la palanca - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,558,19,Pedal del acelerador o interruptor de validación de ralentí de la palanca - Datos de red recibidos por error,Motor,MEDIA,FMI,X12
SPN,563,9,Controlador de frenado antibloqueo (ABS) - Tasa de actualización anormal,Motor,BAJA,Heredado_Manual,X12
SPN,563,31,Frenado antibloqueo (ABS) activo - Condición existente,Motor,BAJA,FMI,X12
SPN,581,9,Módulo de relación de transmisión - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,612,2,"La velocidad/posición magnética del motor perdió ambas señales: datos erráticos, intermitentes o incorrectos",Motor,ALTA,Heredado_Manual,X12
SPN,626,3,Encendido del motor Dispositivo 1 Circuito - voltaje por encima de lo normal o en corte a fuente alta,Motor,MEDIA,FMI,X12
SPN,626,4,Encendido del motor Dispositivo 1 Circuito - voltaje por debajo de lo normal o cortocircuitado a la fuente baja,Motor,MEDIA,FMI,X12
SPN,629,12,Fallo interno crítico del módulo de control del motor - Dispositivo o componente inteligente defectuoso,Motor,ALTA,Heredado_Manual,X12
SPN,629,12,Advertencia del módulo de control del motor Fallo interno de hardware - Dispositivo o componente inteligente defectuoso,Motor,ALTA,Heredado_Manual,X12
SPN,630,12,Software de memoria para calibración del módulo de control del motor - Elección,Motor,ALTA,FMI,X12
SPN,630,12,Memoria de calibración del módulo de control del motor - dispositivo inteligente defectuoso o componente,Motor,ALTA,FMI,X12
SPN,633,31,Circuito de control de la válvula de inyección electrónica de combustible - condición existente,Motor,BAJA,Heredado_Manual,X12
SPN,639,9,Error de timeout PGN multiplexado SAE J1939 - Tasa de actualización anormal,Motor,MEDIA,Heredado_Manual,X12
SPN,639,9,Enlace de datos SAE J1939 - Tasa de actualización anormal,Motor,MEDIA,Heredado_Manual,X12
SPN,639,13,Error de configuración de multiplexación SAE J1939 - Fuera de calibración,Motor,MEDIA,Heredado_Manual,X12
SPN,641,7,Circuito de conducción del actuador VGT (motor) - Sistema mecánico que no responde o está fuera de ajuste,Motor,ALTA,Heredado_Manual,X12
SPN,641,9,Circuito de controlador de actuador VGT - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,641,9,Circuito de controlador de actuador VGT - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,641,11,Circuito controlador del actuador VGT - causa raíz desconocida,Motor,ALTA,Heredado_Manual,X12
SPN,641,12,Controlador de actuador VGT - Dispositivo o componente inteligente defectuoso,Motor,ALTA,FMI,X12
SPN,641,13, Controlador de actuadores VGT - Fuera de calibración,Motor,MEDIA,FMI,X12
SPN,641,14,Controlador de actuadores VGT - Instrucciones especiales,Motor,MEDIA,FMI,X12
SPN,641,15,Temperatura del controlador del actuador VGT - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,641,31,Circuito controlador del actuador VGT - Condición existente,Motor,BAJA,FMI,X12
SPN,647,3,Circuito de control del ventilador - voltaje por encima de lo normal o cortocircuitado a fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,647,4,Circuito de control del ventilador - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,651,5,Cilindro del controlador del solenoide del inyector 1 circuito - corriente por debajo de lo normal o circuito abierto,Motor,ALTA,Heredado_Manual,X12
SPN,651,7,Cilindro del driver del solenoide del inyector 1 - Sistema mecánico que no responde o está fuera de ajuste,Motor,ALTA,Heredado_Manual,X12
SPN,652,5,Cilindro del controlador del solenoide del inyector 2 circuito - corriente por debajo de lo normal o circuito abierto,Motor,ALTA,Heredado_Manual,X12
SPN,652,7,Cilindro del driver del solenoide del inyector 2 - Sistema mecánico que no responde o está fuera de ajuste,Motor,MEDIA,Heredado_Manual,X12
SPN,653,5,Cilindro del controlador del solenoide del inyector 3 circuito - corriente por debajo de lo normal o circuito abierto,Motor,ALTA,Heredado_Manual,X12
SPN,653,7,Cilindro 3 del driver del solenoide inyector - Sistema mecánico que no responde o está fuera de ajuste,Motor,MEDIA,Heredado_Manual,X12
SPN,654,5,Cilindro de control del solenoide del inyector 4 circuito - corriente por debajo de lo normal o circuito abierto,Motor,ALTA,Heredado_Manual,X12
SPN,654,7,Cilindro 4 del driver del solenoide del inyector - Sistema mecánico que no responde o está fuera de ajuste,Motor,ALTA,FMI,X12
SPN,655,5,Cilindro de conducción del solenoide del inyector 5 circuito - corriente por debajo de lo normal o circuito abierto,Motor,ALTA,Heredado_Manual,X12
SPN,655,7,Cilindro 5 del driver del inyector del solenoide - Sistema mecánico que no responde o está fuera de ajuste,Motor,MEDIA,Heredado_Manual,X12
SPN,656,5,Cilindro 6 del driver del solenoide del inyector - corriente por debajo de lo normal o circuito abierto,Motor,ALTA,Heredado_Manual,X12
SPN,656,7,Cilindro 6 del driver del solenoide inyector - Sistema mecánico que no responde o está fuera de ajuste,Motor,MEDIA,Heredado_Manual,X12
SPN,677,3,Circuito de relé del motor de arranque - voltaje por encima de lo normal o en corte a una fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,677,4,Circuito de relé del motor de arranque del motor - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,723,2,"Sensor de velocidad/posición del árbol de levas del motor - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,723,2,"Sensor de velocidad/posición del árbol de levas del motor - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,723,7,Desalineación de velocidad/posición del motor en el árbol de levas y cigüeñal - Sistema mecánico que no responde o está fuera de ajuste,Motor,MEDIA,Heredado_Manual,X12
SPN,729,3,Calentador de aire de admisión del motor 1 circuito - voltaje por encima de lo normal o cortocircuitado a fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,729,4,Calentador de aire de admisión del motor 1 circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,729,5,Calentador de aire de admisión del motor 1 circuito - corriente por debajo de lo normal o circuito abierto,Motor,MEDIA,FMI,X12
SPN,747,13,Coincidencia motor/transmisión - Fuera de calibración,Motor,MEDIA,FMI,X12
SPN,747,19,Coincidencia motor/transmisión - Datos de red recibidos por error,Motor,MEDIA,FMI,X12
SPN,862,3,Circuito del filtro de respiración del cárter - voltaje superior a lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,862,4,Circuito del filtro de respiración del cárter - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,862,4,Circuito del filtro de respiración del cárter - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,974,3,Sensor remoto de pedal o posición de palanca 1 circuito - voltaje por encima de lo normal o en corte a fuente alta,Motor,MEDIA,FMI,X12
SPN,974,3,Sensor remoto de pedal o posición de palanca 1 circuito - voltaje por encima de lo normal o en corte a fuente alta,Motor,MEDIA,FMI,X12
SPN,974,4,Sensor de posición remoto del pedal o palanca del acelerador 1 circuito - voltaje por debajo de lo normal o en corto a una fuente baja,Motor,ALTA,Heredado_Manual,X12
SPN,974,4,Sensor de posición remoto del pedal o palanca del acelerador 1 circuito - voltaje por debajo de lo normal o en corto a una fuente baja,Motor,ALTA,Heredado_Manual,X12
SPN,974,19,Sistema de sensor de posición de acelerador o palanca multiplexante SAE J1939 - Datos de red recibidos por error,Motor,MEDIA,FMI,X12
SPN,974,19,Sistema de sensores de acelerador o palanca multiplexados SAE J1939 - Datos de red recibidos por error,Motor,MEDIA,FMI,X12
SPN,1072,3,Conductor del actuador de freno del motor 1 Circuito - voltaje por encima de lo normal o en cortocircuito a fuente alta,Motor,MEDIA,FMI,X12
SPN,1072,3,Conductor del actuador de freno del motor 1 Circuito - voltaje por encima de lo normal o en cortocircuito a fuente alta,Motor,MEDIA,FMI,X12
SPN,1072,4,Conductor del actuador de freno del motor 1 circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,1072,4,Conductor del actuador de freno del motor 1 circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,1073,3,Salida del conductor del actuador del freno del motor 2 circuito - voltaje por encima de lo normal o en circuito a la fuente alta,Motor,MEDIA,FMI,X12
SPN,1073,3,Salida del conductor del actuador del freno del motor 2 circuito - voltaje por encima de lo normal o en circuito a la fuente alta,Motor,MEDIA,FMI,X12
SPN,1073,4,Salida del conductor del actuador del freno del motor 2 circuitos - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,1073,4,Salida del conductor del actuador del freno del motor 2 circuitos - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,1075,3,Bomba eléctrica de elevación para el suministro de combustible del motor - voltaje por encima de lo normal o cortocircuitada a una fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,1075,4,Bomba eléctrica de elevación para el suministro de combustible del motor - voltaje por debajo de lo normal o cortocircuitada a una fuente baja,Motor,MEDIA,FMI,X12
SPN,1081,7,Luz de espera para arrancar el motor - Sistema mecánico que no responde o está fuera de ajuste,Motor,ALTA,FMI,X12
SPN,1112,3,Conductor del actuador de freno del motor 3 circuito - voltaje por encima de lo normal o cortocircuitado a la fuente alta,Motor,MEDIA,FMI,X12
SPN,1112,4,Salida del conductor del actuador de freno del motor 3 circuitos - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,1172,2,"Temperatura de admisión del compresor del turbocompresor 1 - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,1172,3, Turbocompresor 1 Circuito de temperatura de admisión - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,1172,4, Circuito de temperatura de entrada del compresor Turbo 1 - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,1176,1, Turbocompresor 1 Presión de admisión del compresor - datos válidos pero por debajo del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Texto,X12
SPN,1176,18,Presión de admisión del compresor del turbocompresor 1 - datos válidos por debajo del rango normal de funcionamiento - nivel moderado severo,Motor,MEDIA,FMI,X12
SPN,1209,2,"Presión de gases de escape 1 - Datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,1209,3, Circuito sensor de presión de gases de escape: voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,1209,4, Circuito del sensor de presión de gases de escape: voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,1209,16,Presión de gases de escape - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,1209,18,Presión de gases de escape - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,1209,21,Presión de gases de escape - datos no racionales - Derivado bajo,Motor,MEDIA,FMI,X12
SPN,1239,16,Fuga de combustible del motor - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,1267,3,Apagado en ralentí Circuito de relé del conductor del vehículo - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,1267,4,Apagado en ralentí Circuito del controlador de relés del vehículo - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,1322,11,Fallo de encendido del motor en varios cilindros - causa raíz desconocida,Motor,BAJA,FMI,X12
SPN,1322,31,Fallo de encendido del motor para múltiples cilindros - condición existente,Motor,BAJA,FMI,X12
SPN,1323,11,Cilindro de fallo del motor #1 - Causa raíz desconocida,Motor,BAJA,FMI,X12
SPN,1323,31,Fallo de encendido del motor Cilindro 1 - Condición existente,Motor,BAJA,FMI,X12
SPN,1324,11,Fallo de encendido del motor #2 - Causa raíz desconocida,Motor,BAJA,FMI,X12
